Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2024-07-04 18:26:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7214696093454901248,"Los transformers no solo revolucionaron el procesamiento del lenguaje natural con modelos como GPT, sino también la visión por computadora con los Vision Transformers (ViT)!","","",MEMBER_NETWORK
2024-07-03 14:05:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7214268109602340864,"Vuelvo a recomendar el curso de Brais. Es totalmente gratuito. Personalmente, aprender a programar en general y Python en particular me abrió más puertas profesionalmente que cualquier otra habilidad individual.","","",MEMBER_NETWORK
2024-07-02 14:19:15,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7213909092598226945,"🐍 Las 10 charlas de Python más vistas a nivel mundial en 2023""
""""
""Tech Talks Weekly reúne  las charlas de conferencias como PyCon,  PyData, EuroPython, Conf42, y muchas más ordenando las por cantidad de vistas.""
""""
""🏆Top 10🏆""
""""
""✅ ""Tutorials - Mario Munoz: Web Development With A Python-backed Frontend: Featuring HTMX and Tailwind"" ⸱ +12k views ⸱ 02h 26m 00s  ""
""✅ ""Thomas Bierhance: Polars - make the switch to lightning-fast dataframes"" ⸱ +11k views ⸱ 00h 29m 49s  ""
""✅ ""Mariatta Wijaya: Welcome to PyCon US 2023"" ⸱ +11k views ⸱ 00h 29m 29s  ""
""✅ ""Scaling Python for Machine Learning: Beyond Data Parallelism • Holden Karau • GOTO 2023"" ⸱ +10k views ⸱ 00h 39m 19s  ""
""✅ ""Tutorials - Matt Harrison: Getting Started with Polars"" ⸱ +10k views ⸱ 02h 14m 28s  ""
""✅ ""Keynote Speaker - Ned Batchelder"" ⸱ +7k views ⸱ 00h 47m 02s  ""
""✅ ""Gábor Szárnyas - DuckDB: The Power of a Data Warehouse in your Python Process"" ⸱ +7k views ⸱ 00h 55m 27s  ""
""✅ ""Talks - Samuel Colvin: How Pydantic V2 leverages Rust's Superpowers"" ⸱ +6k views ⸱ 00h 45m 55s  ""
""✅ ""Delta-rs, Apache Arrow, Polars, WASM: Is Rust the Future of Analytics?"" ⸱ +6k views ⸱ 00h 31m 03s  ""
""✅ ""Tutorials - Simon Willison: Data analysis with SQLite and Python"" ⸱ +5k views ⸱ 02h 45m 54s ""
""""
""Me parece interesante saber cuáles son los hot topics en el lenguaje.""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.""
""""
""#TechTalksWeekly #Python #Conferencias2023 #PyCon #PyData #EuroPython #Conf42","","",MEMBER_NETWORK
2024-07-01 20:57:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7213647036368261120,No sé pierdan el workshop de la competencia de datos! Anímense a participar que es una muy buena oportunidad!,"","",MEMBER_NETWORK
2024-07-01 13:30:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7213534536947687425,"Lanzaron Polars 1.0, me sorprende lo rápido que llegaron a esta versión! Habrá que estar atentos a la popularidad que viene ganando esta librería para análisis de datos","","",MEMBER_NETWORK
2024-06-30 13:51:15,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7213177267462561792,"📗Recomendación de libro: ""Python en Ámbitos Científicos"" (gratis y en español)""
""""
""Este libro de de Facundo Batista y Manuel Carlevaro todavía se encuentra en desarrollo pero tiene mucho contenido útil para gente interesada en Ciencia de Datos usando Python.""
""""
""Cada capítulo viene acompañado de código que no solo me parece útil para entender los conceptos sino para aplicarlo a los problemas con los que uno puede haberse encontrado previamente.""
""""
""✏️ Capítulos ✏️""
""""
""✅ Introducción a Python: Conceptos básicos, tipos de datos, estructuras de control, funciones, clases y módulos. ""
""✅ Ecuaciones diferenciales ordinarias: Métodos analíticos y numéricos. ""
""✅ Numpy: Manipulación y operaciones con arrays multidimensionales. ""
""✅ Ecuaciones en derivadas parciales: Métodos de diferencias finitas y elementos finitos. ""
""✅ Aritmética de punto flotante: Estructura, valores especiales y errores. ✅ Ecuaciones algebraicas: Sistemas lineales, factorización LU y ecuaciones no lineales. ""
""✅ Versionado de código: Git, flujo de trabajo y ramas. ""
""✅ Integración numérica: Métodos de integración en una y varias dimensiones. ""
""✅ Entornos de ejecución de Python: Virtualenv, Docker y ejemplos prácticos. ""
""✅ Elementos de estadística: Distribuciones, test de hipótesis y estimación no paramétrica.""
""✅ Procesamiento en paralelo: Concurrencia, threading y sistemas asincrónicos. ""
""✅ Modelado estadístico: Regresión lineal y análisis de series temporales. ✅ Interfaces gráficas: Qt, PyQt y diseño de aplicaciones. ""
""✅ Optimización: Métodos de optimización unidimensional y multidimensional. ""
""✅ Manipulación de datos: Pandas, lectura de archivos y estructuras de datos. ""
""✅ Machine learning: Redes neuronales con Numpy y Keras. ""
""✅ Sobre la velocidad de procesamiento: Profiling, optimización de código y uso de código compilado. ""
""✅ Python más avanzado: Generadores, decoradores y programación funcional.""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-06-29 18:44:08,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7212888585635586048,"De Matlab a Python""
""""
""Recientemente conté que mucho de mi trabajo analizando datos fue inicialmente en Matlab y bastantes personas se sintieron identificadas, jaja.""
""""
""Primero quiero dejar en claro que el lenguaje no tiene nada de malo pero hay varias razones por las cuáles me gusta más Python:""
""""
""1. Es open source. Esto permite que se trabaje en más lugares, incluyendo proyectos que tienen menos recursos.""
""""
""2. Es más general. Esto puede ser tanto una ventaja como una desventaja. Por un lado tenemos flexibilidad para incorporar nuestro código en más lugares, pero por el otro queda en nosotros tomar muchas decisiones como la IDE que usemos para desarrollar.""
""""
""3. La comunidad. Esto viene de la mano de ser open source, en particular la comunidad de datos en Python está siempre muy dispuesta a ayudar.""
""""
""4. La gran cantidad de librerías/bibliotecas disponibles. Otro subproducto del open source, sobre las cosas más remotas que puedan pensar, probablemente alguien construyó una librería para eso. ""
""""
""Finalmente me gustaría recomendarles el blog de Patrick Mineault, un experto en Neurociencia computacional e IA, que tiene mucho contenido sobre su paso desde Matlab a Python y de manera general sobre buenas prácticas de desarrollo de software en investigación.""
""""
""¿A ustedes les pasó de tener que moverse de un lenguaje a otro (como principal)? ¿Coinciden en las ventajas del open source?""
""""
""[La imagen es de libro de Patrick ""The Good Research Code Handbook""]""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-06-28 21:12:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7212563541940199424,100 años de la primera vez que se registraron señales de electroencefalograma en humanos! justamente durante mi tesis de licenciatura analicé este tipo de señales usando un dispositivo de EMOTIV  😃,"","",MEMBER_NETWORK
2024-06-27 18:45:37,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7212164185990860800,No se pierdan el workshop de la competencia de datos!,"","",MEMBER_NETWORK
2024-06-27 14:47:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7212104209905696770,"🧠 💻 ¿Cómo puedo iniciar en Ciencia de Datos?""
""""
""✅ Sebastian Tunnell me invitó a su podcast de Datademia a charlar sobre mi camino desde la Neurociencia a la ciencia de datos. Un camino que no empieza en un lugar y termina en el otro, sino que constantemente interrelaciona las dos áreas.""
""""
""✅ Hablamos de como iniciamos ambos en estos temas, el síndrome de impostor, en qué enfocarse y también tuve la oportunidad de contar sobre mi trabajo en Psiquiatría computacional y Eye tracking.""
""""
""✅ Les recomiendo que sigan su canal que comparte contenido muy interesante.""
""""
""🔗 Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-06-26 12:59:47,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7211714765071478784,"🏆Competencia de Datos🏆""
""""
""Por tercer año tengo el honor de formar parte de la organización de la Competencia de Datos de la Escuela de Ciencias Informáticas de la Facultad de Ciencias Exactas y Naturales, UBA ""
""""
""En esta oportunidad AlixPartners preparó un muy buen desafío donde los participantes deberán analizar imágenes satelitales de zonas rurales antes y después de incendios, para evaluar el daño causado y determinar la validez de los reclamos presentados por propietarios o vecinos.""
""""
""La competencia está abierta para toda la Argentina y los premios serán gift-cards de hasta un millón de pesos!""
""""
""Las competencias siempre son una muy buena oportunidad para poner en práctica lo aprendido y explorar herramientas nuevas.""
""""
""Se agradece mucho la difusión.""
""""
""¡No se la pierdan! ""
""""
""🔗 Link con toda la información en el primer comentario.""
""""
""Andrei Rukavina Santiago Boari Iara Lomlomdjian Lucas Somacal Julio Rodriguez Martino Jesica Amigo Julia Pinnel","","",MEMBER_NETWORK
2024-06-25 15:31:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7211390582701625344,Arrancó la competencia! Toda la info en el post. se agradece la difusión! 🚀,"","",MEMBER_NETWORK
2024-06-24 16:07:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7211037245166821378,Python sirve para muchas más cosas de las que creemos. No se pierdan esta clase abierta! 🙌🏼,"","",MEMBER_NETWORK
2024-06-23 15:03:17,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7210658681456123904,"Último día para votar! A ver si llegamos a los 500. ""
""También me gustaría que los que pusieron ""otra"" cuenten cuál usan 😃","","",MEMBER_NETWORK
2024-06-21 17:32:26,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7209971441209954305,📊,"","",MEMBER_NETWORK
2024-06-19 14:00:54,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7209193430600560640,"🧠 Curso Gratuito de Deep Learning en Español ✨""
""""
""✅  En esta oportunidad no quiero dejar de recomendarles este excelente curso de Deep Learning dictado por Juan Irving Vasquez-Gomez, investigador en temas de robótica y visión computacional en el Instituto Politécnico Nacional (IPN) de Mexico.""
""""
""✅  El curso explorar los principios teóricos que subyacen a las redes neuronales, incluyendo la percepción de cómo las redes imitan el procesamiento de información del cerebro humano para realizar tareas de aprendizaje automático. Cubre temas esenciales como la arquitectura de las redes neuronales, el aprendizaje profundo, las funciones de activación, el algoritmo de backpropagation y mucho más. ""
""""
""✅  Me parece que es un contenido que no es tan fácil de encontrar en internet y en nuestro idioma con este nivel de detalle. Si les gusta les recomiendo que le dejen un comentario en los videos para agradecer el trabajo que está haciendo!""
""""
""✏️ Temas del curso""
""""
""✔️ Introducción a las redes neuronales - Presentación del curso""
""✔️ Inteligencia artificial y redes neuronales""
""✔️ El aprendizaje automático""
""✔️ Modelos paramétricos""
""✔️ Modelo McCulloch y Pitts: La primer neurona artificial""
""✔️ Neurona de McCulloch y Pitts programada en Python""
""✔️ El Perceptrón a detalle""
""✔️ Del perceptrón a la red neuronal""
""✔️ Funciones de activación en las redes profundas""
""✔️ Calcular salida de una neurona artificial""
""✔️ Descenso por gradiente explicado a detalle""
""✔️ El ejemplo más sencillo de descenso por gradiente""
""✔️ Explicación del gradiente descendente con ejercicio numérico - CVDL E07""
""✔️ Red neuronal simple con múltiples salidas""
""✔️ Calcular la salida de una red neuronal simple de varias salidas""
""✔️ Red neuronal multicapa explicada (perceptrón multicapa)""
""✔️ Calcular la salida de una red neuronal multicapa (perceptrón multicapa)""
""✔️ Backpropagation (Retropropagación)""
""✔️ Redes neuronales convolucionales a detalle""
""✔️ Introducción a los Transformers (redes neuronales)""
""✔️ Transformer: de las entradas al embedding""
""✔️ Transformer: la codificación posicional""
""✔️ Técnicas de regularización para redes neuronales""
""✔️ Aprendizaje por transferencia con redes neuronales - CVDL""
""✔️ Instalar ejercicios de redes neuronales (python, anaconda, numpy, vs code, git)""
""✔️ Introducción al descenso por gradiente""
""✔️ Descenso por gradiente estocástico SGD""
""""
""🔗 Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-06-17 13:24:18,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7208459444303589377,"📊Curso de Data Analytics con Python (+ 11 horas y gratis)""
""""
""Les comparto este curso del canal de Luke Barousse que no asume ningún conocimiento previo de programación o análisis de datos.""
""""
""Espero que les sirva!""
""""
""📝 Contenido""
""""
""0️⃣ Course Intro""
""==============""
""00:00 - Welcome""
""03:12 - What is Python?""
""04:51 - Intro to Course""
""""
""1️⃣ Basics Chapter""
""==============""
""08:42 - Getting Started""
""18:51 - Variables""
""24:24 - Python Terms""
""38:04 - Data Types""
""48:39 - Strings""
""1:02:01 - ChatBot Help""
""1:05:03 - String Formatting""
""1:15:06 - Operators Part 1""
""1:26:15 - Conditional Statements""
""1:34:19 - Lists""
""1:49:36 - Dictionaries""
""1:59:47 - Sets""
""2:05:08  - Tuples""
""2:12:19 - Operators Part 2""
""2:20:58 - Loops""
""2:36:22 - List Comprehensions""
""2:44:07 - Exercise: Basics""
""2:52:02 - Functions""
""3:01:53 - Lambda""
""3:12:35 - Modules""
""3:28:04 - Exercise: Python Library""
""3:39:52 - Library""
""3:52:20 - Classes""
""4:10:29 - NumPy: Intro""
""4:22:41 - Pandas: Intro""
""4:32:53 - Pandas: Inspection""
""4:47:03 - Pandas: Cleaning""
""4:58:29 - Pandas: Analysis""
""5:08:08 - Exercise: Pandas Basics""
""5:17:00 - Matplotlib: Intro""
""5:21:04 - Matplotlib: Plotting""
""5:34:21 - Matplotlib: Labeling""
""5:40:14 - Matplotlib: Pandas Plotting""
""5:45:40 - Exercise: Matplotlib Basics""
""""
""2️⃣ Advanced Chapter""
""================""
""5:50:35 - Python Install (Anaconda)""
""6:00:13 - VS Code Install""
""6:10:27 - Virtual Environments (Conda)""
""6:26:52 - Pandas: Accessing Data""
""6:35:15 - Pandas: Data Cleaning""
""6:42:30 - Pandas: Data Management""
""6:49:11 - Pandas: Pivot Tables""
""6:56:35 - Pandas: Index Management""
""7:04:25 - Exercise: Job Demand""
""7:15:11 - Pandas: Merge DataFrames""
""7:25:27 - Pandas: Concat DataFrames""
""7:34:04 - Pandas: Exporting Data""
""7:40:29 - Pandas: Applying Functions""
""7:56:11 - Pandas: Explode""
""8:07:58 - Exercise: Trending Skills""
""8:16:52 - Matplotlib: Format Charts""
""8:29:36 - Matplotlib: Pie Plots""
""8:39:33 - Matplotlib: Scatter Plots""
""8:50:04 - Matplotlib: Advanced Customization""
""9:05:28 - Matplotlib: Histograms""
""9:10:03 - Matplotlib: Box Plots""
""9:21:28 - Exercise: Skill Pay Analysis""
""9:31:05 - Seaborn: Intro""
""""
""3️⃣ Project Chapter""
""===============""
""9:45:05 - Project: Intro""
""9:55:48 - Git & GitHub Setup""
""10:09:14 - Skill Demand""
""10:28:56 - Skills Trend""
""10:41:52 - Salary Analysis""
""10:50:18 - Optimal Skills""
""11:02:43 - Share on GitHub""
""11:05:24 - Share on LinkedIn""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-06-14 21:29:40,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7207494428511371265,"Por tercer año tengo el honor de poder acompañar al equipo de AlixPartners en la organización de la Competencia de Datos de la Escuela de Ciencias Informáticas.""
""""
""Estén atentos para poder participar y pronto vamos a estar compartiendo más información!","","",MEMBER_NETWORK
2024-06-14 14:50:29,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7207393968941154305,"👀 Vas a poder controlar tu iPhone solo con la vista 👀 ""
""""
""A partir de iOS 18, Apple incluirá la funcionabilidad de seguimiento ocular (Eye Tracking) de manera nativa en sus dispositivos.""
""""
""Esto no es solo interesante en términos de acccesibilidad para personas con motricidad reducida, sino que abre el juego a que este tipo de tecnología llegue a millones de personas!","","",MEMBER_NETWORK
2024-06-12 13:26:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7206648045810106368,"🤖 Backpropagation: Aprendé  de forma visual y matemática como se entrena una red neuronal (VIDEO EN ESPAÑOL)""
""""
""En este gran video de Código Máquina, explican en detalle como funciona el algoritmo más relevante para entrenar redes neuronales en la actualidad. Por medio de animaciones y código en Python van explicando el paso a paso del proceso.""
""""
""Índice del Video:""
""""
""   0:00 Presentación""
""   1:11 Introducción a las redes neuronales""
""   1:11 Datos y objetivo""
""   5:39 Neurona biológica""
""   7:00 Neurona perceptrón""
""   15:30 Neurona sigmoide""
""   20:15 Estructura de una red neuronal""
""   23:07 Entrenamiento de redes neuronales""
""   23:15 Propagación hacia adelante""
""   28:31 Cálculo de error""
""   31:22 Backpropagation paso a paso""
""   32:27 Derivada y gradiente descendente""
""   43:43 Cálculo de gradientes""
""   46:15 Regla de la cadena""
""   1:05:08 Código (desde cero) de una red neuronal con Python""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena","","",MEMBER_NETWORK
2024-06-10 19:30:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7206014792338149376,Más foto en ACM ETRA Conference 2024 en Glasgow!,"","",MEMBER_NETWORK
2024-06-06 10:59:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7204436769310674944,Incredible reception at ACM ETRA Conference !,"","",MEMBER_NETWORK
2024-06-04 11:37:37,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7203721552872292352,"👁️🧠I'm at ACM ETRA Conference in Glasgow! 😃 If anyone is around I'd love to chat. My main interest is studying eye movements in mental health, especially dementia, but I am interested in many areas of eye tracking.","","",MEMBER_NETWORK
2024-05-31 15:05:56,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7202324427382874112,"Muchas gracias Agustin Ibanez y Sol Fittipaldi  por recibirme como estudiante de doctorado visitante en el Trinity College Dublin durante estas dos semanas.""
""""
""Es increíble todo el trabajo que están llevando a cabo en el Global Brain Health Institute (GBHI) para mejorar la salud cerebral alrededor del mundo, especialmente en aquellos lugares donde más se necesita.""
""""
""Durante mi estancia tuve la oportunidad de reunirme con diversos investigadores del Instituto, discutir colaboraciones, participar de seminarios e incluso dar una charla contando mis proyectos de investigación.","","",MEMBER_NETWORK
2024-05-21 18:26:53,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7198751120616239107,"Con Paula fuimos compañeros en la facultad y doy fé que es una profesional excelente! ""
""Si comparten la publicación se los agradecería! 😃","","",MEMBER_NETWORK
2024-05-17 13:08:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7197221373268676609,"‼️👁️Apple anuncia que incluirá eye tracking en todos sus dispositivos tanto iPhone como iPad""
""""
""✅ Impulsado por inteligencia artificial, ofrecerá a los usuarios una opción integrada para navegar en iPad y iPhone solo con los ojos. Diseñado para usuarios con discapacidades físicas, pero no limitado a estas poblaciones, ""Eye Tracking"" utiliza la cámara frontal para configurar y calibrar en segundos.""
""""
""✅ Lo que me parece importante es que valoran la privacidad, y usando Machine Learning en el dispositivo, todos los datos utilizados para configurar y controlar esta función se guardan de forma segura en el dispositivo y no están disponibles. No se comparte con Apple.""
""Eye Tracking funciona en aplicaciones iPadOS e iOS y no requiere hardware ni accesorios adicionales. ""
""""
""✅ Está funcionalidad va a permitir a los usuarios  navegar a través de los elementos de una aplicación y usar Dwell Control para activar cada elemento, accediendo a funciones adicionales como botones físicos, deslizamientos y otros gestos únicamente con los ojos.""
""""
""✅ Me parece un gran avance y un paso importante para aquellos que estamos en el área. Es una tecnología que no va a dejar de crecer!""
""""
""🔗Link a la nota en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-05-13 14:17:45,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7195789321562398724,"🐍Prueba técnica en Python resuelta y explicada""
""""
""Las pruebas técnicas suelen ser un elemento que agrega ansiedad a la búsqueda laboral en programación. En este caso no es una prueba específica para ciencia de datos, pero sirve para evaluar conocimientos de resolución de problemas e implementación en Python.""
""""
""Este video me sirve como excusa para recomendar el canal de Felipe, un programador de Uruguay a quién primero empecé a ver por sus tutoriales en inglés sobre computer vision, pero que recientemente abrió su canal sobre programación y ciencia de datos en español.""
""""
""Sus explicaciones son claras y concisas, se los recomiendo.""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-05-11 17:02:24,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7195105982065045505,"🧠 Ayer estuve presentando resultados de mi investigación doctoral relacionada a movimientos oculares y Neuropsicología digital, en el seminario interno del Laboratorio de Inteligencia Artificial Aplicada""
""""
""✅ Estamos desarrollando una versión digital del Trail Making Test capturando datos de alta precisión de los movimientos de la mano y el ojo.""
""✅ Lo validamos en población neurotípica y ahora estamos tomando datos en una población con deterioro cognitivo leve.""
""✅ Estos patrones nos van a permitir entrenar modelos de Machine Learning para intentar ayudar al monitoreo y diagnóstico de la patología.""
""✅ Estamos trabajando en llevar este tipo de herramientas fuera del ambiente de investigación por medio de nuestra plataforma DataPruebas . org y también del desarrollo y mejora de sistemad de eye tracking usando webcams.""
""""
""El proceso de hacer un aporte científico es lento y lleno de dificultades, pero es lindo de vez en cuando detenerse y pensar en todo el trabajo realizado por un montón de gente para que ese objetivo pueda concretarse.""
""""
""Si les interesan estos temas dejo en comentarios links a las publicaciones que hicimos y pronto habrá novedades!""
""","","",MEMBER_NETWORK
2024-05-08 13:45:35,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7193969285864550401,"Versión 2024 del curso de introducción al Deep Learning del MIT""
""""
""El MIT comparte el material de su curso de introducción al Aprendizaje Profundo con aplicaciones al procesamiento del lenguaje natural, la visión computacional, la biología y mucho más. ""
""""
""El mismo enseña los conocimientos básicos sobre algoritmos de aprendizaje profundo, experiencia práctica en la construcción de redes neuronales y comprensión de temas de vanguardia como los grandes modelos de lenguaje y la IA generativa. ""
""""
""Los prerrequisitos son: Cálculo (derivadas) y álgebra lineal (multiplicación de matrices), pero les aseguro que intentan arrancar despacio e ir aumentando la complejidad.""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-04-30 12:57:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7191058081571553281,"🛣️🚀📈 ¿Cómo iniciarte profesionalmente en Inteligencia Artificial según tu formación previa?""
""""
""✅ En este video Andres Ziemecki, quien es actualmente AI engineer en Google, emprende con su propia empresa FLYLAND y de vez en cuando nos regala grandes videos en Youtube llenos de consejos y humor, nos recomienda un camino para adentrarse profesionalmente en el mundo de la inteligencia artificial en función del background de cada persona. ""
""""
""✅ ¿Es lo mismo si recién salimos del colegio, si tenemos una carrera de ingeniería en sistemas o una profesión previa no relacionada con la tecnología? Claramente no y coincido bastante con sus recomendaciones tanto de ruta de aprendizaje como de recursos útiles para llevar al objetivo.""
""""
""Les recomiendo que lo sigan en redes (especialmente en Youtube) y espero que le saquen provecho a su experiencia, que en mi opinión es una de las cosas hermosas del acceso a la información que tenemos hoy en día. ""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido","","",MEMBER_NETWORK
2024-04-26 13:55:12,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7189623053499121665,"🤗 Hugging Face libera el curso de computer vision creado por la comunidad con todo el código disponible y gratis!""
""""
""✅ Este curso dirigido por la comunidad sobre visión por computadora está  compuesto de material creado por más de 60 colaboradores de la comunidad Hugging Face Computer Vision.""
""""
""📝 Contenido""
""""
""🔥Welcome""
""🔥Fundamentals""
""🔥Convolutional Neural Networks""
""🔥Vision Transformers""
""🔥Multimodal Models""
""🔥Generative Models""
""🔥Basic CV Tasks""
""🔥Video and Video Processing""
""🔥3D Vision, Scene Rendering and Reconstruction""
""🔥Model Optimization""
""🔥Synthetic Data Creation""
""🔥Zero Shot Computer Vision""
""🔥Ethics and Biases""
""🔥Outlook""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
2024-04-25 13:43:01,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7189257597940600832,👀Grandes avances en dispositivos de seguimiento ocular. Cada vez son más pequeños y cómodos para el uso y el impacto tanto en investigación como a nivel industria va a ser enorme!,"","",MEMBER_NETWORK
2024-04-23 12:11:23,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7188509763045842944,"En 2019 me recibí de Biólogo en la Universidad de Buenos Aires""
""""
""No solo tengo el privilegio de haber podido estudiar en la universidad pública, sino de haber atravesado en el sistema público todos los niveles desde el preescolar hasta actualmente el doctorado en Cs. de la Computación.""
""""
""Ese privilegio que tuve, a pesar de tener que viajar dos horas desde la zona sur del Gran Buenos Aires para llegar a la facultad, me abrió muchas puertas y por eso siempre voy a defender la posibilidad de que otras personas lo sigan teniendo.","","",MEMBER_NETWORK
2024-04-22 13:51:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7188172662412591105,"🚀📈+70.000 vistas del curso que hice para FreeCodeCamp! ""
""""
""Uno de los vídeos sobre el tema más vistos en español. Gracias! ""
""""
""¿De qué les gustaría que sea el próximo? ¿Qué les parece que se puede mejorar en las explicaciones?""
""""
""🔗Link en el primer comentario""
""""
""🤖 ¿Te interesa leer contenido sobre programación principalmente en Python, ciencia de datos e inteligencia artificial? Seguime en Gustavo Juantorena  y activá la campana🔔 para enterarte cada vez que comparto contenido.","","",MEMBER_NETWORK
